Site,ProductName,NormalizedName,Image,Old Price,New Price,URL,MinPlayers,MaxPlayers,PlayingTime,MinPlayTime,MaxPlayTime,Age,image_url,boardgame_url
Agora Jeux,Chroniques Oubliées Fantasy 2 édition Deluxe (alternatif)...,chroniques-oubliees-fantasy-2-edition-deluxe-alternatif,https://www.agorajeux.com/43999-home_default/chroniques-oubliees-fantasy-2-edition-deluxe-alternatif.jpg,37.82,32.82,https://www.agorajeux.com/fr/chroniques-oubliees/17112-chroniques-oubliees-fantasy-2-edition-deluxe-alternatif.html,,,,,,,,
Agora Jeux,COF 2 Atlas d'Osgild & règles optionnelles - légèrement...,cof-2-atlas-d-osgild-regles-optionnelles-legerement,https://www.agorajeux.com/43998-home_default/cof-2-atlas-d-osgild-regles-optionnelles.jpg,37.82,32.15,https://www.agorajeux.com/fr/chroniques-oubliees/17111-cof-2-atlas-d-osgild-regles-optionnelles.html,,,,,,,,
Agora Jeux,AI 100% Human,ai-100-human,https://www.agorajeux.com/43054-home_default/ai-100-human.jpg,25.00,20.00,https://www.agorajeux.com/fr/jeux-de-cartes/16937-ai-100-human.html,,,,,,,,
Agora Jeux,Galactic Renaissance,galactic-renaissance,https://www.agorajeux.com/42079-home_default/galactic-renaissance.jpg,66.67,50.00,https://www.agorajeux.com/fr/jeux-de-strategie/16758-galactic-renaissance.html,2,4,90,90,90,14,https://cf.geekdo-images.com/Af7WBXcjbTuWPRAaPWm45A__original/img/vqd9ipTTUtgQ_Xhc7pP0uxZMOFA=/0x0/filters:format(jpeg)/pic7364206.jpg,https://boardgamegeek.com/boardgame/365526/
Agora Jeux,Footprints,footprints,https://www.agorajeux.com/41851-home_default/footprints.jpg,33.33,25.00,https://www.agorajeux.com/fr/jeux-de-strategie/16719-footprints.html,2,12,0,0,0,8,https://cf.geekdo-images.com/9vI_Wvp0eAqTk4rZ2wgfXA__original/img/UxU-5Ho__Vd5ZynL5rfuw2ywpzo=/0x0/filters:format(jpeg)/pic1603959.jpg,https://boardgamegeek.com/boardgame/139687/
Agora Jeux,365 Aventures - Le Donjon,365-aventures-le-donjon,https://www.agorajeux.com/41718-home_default/365-aventures-le-donjon.jpg,12.42,10.75,https://www.agorajeux.com/fr/jeux-gigamic/16682-365-aventures-le-donjon.html,1,1,5,2,5,14,https://cf.geekdo-images.com/xTnG122cWZhOdoI89XLKRg__original/img/TOwma_-0E994fEc5wWHQaQvZaAE=/0x0/filters:format(jpeg)/pic8284447.jpg,https://boardgamegeek.com/boardgame/424055/
Agora Jeux,Inori,inori,https://www.agorajeux.com/41690-home_default/inori.jpg,30.00,27.00,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/16676-inori.html,2,4,30,30,30,10,https://cf.geekdo-images.com/ly9FxByzM8tdYvF7ROKMZQ__original/img/1QiN6WS6PM5BtJOgIFB_YCFsZ7E=/0x0/filters:format(jpeg)/pic8273127.jpg,https://boardgamegeek.com/boardgame/415938/
Agora Jeux,Fireworks,fireworks,https://www.agorajeux.com/41683-home_default/fireworks.jpg,23.33,18.66,https://www.agorajeux.com/fr/jeux-d-ambiance/16675-fireworks.html,2,4,20,20,20,6,https://cf.geekdo-images.com/pqfQJstjSI_G4wOfK7uBvw__original/img/4HpNWXrlQtPPqQ8XkhCBfnHqLQU=/0x0/filters:format(jpeg)/pic4184072.jpg,https://boardgamegeek.com/boardgame/227162/
Agora Jeux,Tree Society,tree-society,https://www.agorajeux.com/41667-home_default/tree-society.jpg,29.17,23.33,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/16672-tree-society.html,2,4,45,30,45,8,https://cf.geekdo-images.com/sx6284Fv2m-VHjGes1pADw__original/img/PGOKdJyiJtTXYB_Ly5V9_eR9jmE=/0x0/filters:format(png)/pic8273396.png,https://boardgamegeek.com/boardgame/423698/
Agora Jeux,Stickers (+ booster bonus),stickers-booster-bonus,https://www.agorajeux.com/41644-home_default/stickers.jpg,22.50,19.92,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/16665-stickers.html,,,,,,,,
Agora Jeux,Kitsu,kitsu,https://www.agorajeux.com/41489-home_default/kitsu.jpg,12.50,10.00,https://www.agorajeux.com/fr/jeux-a-deux/16634-kitsu.html,2,6,25,25,25,10,https://cf.geekdo-images.com/FqJK4RkGf47bcs1udNnO2A__original/img/7bTC-gqlbgOhPCmhok5ckIn7xqQ=/0x0/filters:format(jpeg)/pic8562099.jpg,https://boardgamegeek.com/boardgame/429411/
Agora Jeux,Raider Drop Zone,raider-drop-zone,https://www.agorajeux.com/41433-home_default/raider-drop-zone.jpg,83.25,66.60,https://www.agorajeux.com/fr/wargames-historiques-jeux-de-strategie-de-guerre/16621-raider-drop-zone.html,2,2,480,60,480,14,https://cf.geekdo-images.com/9BJfzwU77rOAmjzW2S8xIg__original/img/iAC02BljmHTN-tiY5pMgCaWNCjY=/0x0/filters:format(png)/pic8270951.png,https://boardgamegeek.com/boardgame/423587/
Agora Jeux,Takenokolor,takenokolor,https://www.agorajeux.com/41387-home_default/takenokolor.jpg,20.83,15.62,https://www.agorajeux.com/fr/jeu-and-write/16613-takenokolor.html,2,4,30,20,30,8,https://cf.geekdo-images.com/_nPqikWGLe1tN2hosS_nLg__original/img/jy-44jqTeyCXqqkRCEcywiqy4kU=/0x0/filters:format(jpeg)/pic8101812.jpg,https://boardgamegeek.com/boardgame/373636/
Agora Jeux,Stick & Stack,stick-stack,https://www.agorajeux.com/41185-home_default/stick-stack.jpg,18.33,14.67,https://www.agorajeux.com/fr/jeux-d-adresse/16579-stick-stack.html,2,99,30,30,30,8,https://cf.geekdo-images.com/CFYHrg61ph-Et4YQkedWnA__original/img/v0uO6tolsMEc7GXdv1L0SJv9IfQ=/0x0/filters:format(jpeg)/pic3107661.jpg,https://boardgamegeek.com/boardgame/204734/
Agora Jeux,Botanicus,botanicus,https://www.agorajeux.com/41142-home_default/botanicus.jpg,37.50,28.13,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/16573-botanicus.html,2,4,60,45,60,10,https://cf.geekdo-images.com/6rKMO7TctO94pdzVSPgGtg__original/img/liSQqCZ_E5PtAh3hpLF-Dm0e69s=/0x0/filters:format(png)/pic8093636.png,https://boardgamegeek.com/boardgame/413260/
Agora Jeux,Minecraft : Jeu de Logique Magnétique,minecraft-jeu-de-logique-magnetique,https://www.agorajeux.com/40934-home_default/minecraft-jeu-de-logique-magnetique.jpg,11.58,10.41,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/16530-minecraft-jeu-de-logique-magnetique.html,,,,,,,,
Agora Jeux,Fil Rouge,fil-rouge,https://www.agorajeux.com/40462-home_default/fil-rouge.jpg,15.17,13.75,https://www.agorajeux.com/fr/jeux-cooperatifs/16421-fil-rouge.html,,,,,,,,
Agora Jeux,Pampero,pampero,https://www.agorajeux.com/40421-home_default/pampero.jpg,100.00,75.00,https://www.agorajeux.com/fr/jeux-de-strategie/16409-pampero.html,1,4,150,60,150,14,https://cf.geekdo-images.com/G-7qbE2mnSPuqijEZ8EgIg__original/img/Rgk1x2felh8opx7Weo3NKcDQC5M=/0x0/filters:format(jpeg)/pic6654635.jpg,https://boardgamegeek.com/boardgame/304510/
Agora Jeux,Baston a la carte,baston-a-la-carte,https://www.agorajeux.com/40147-home_default/exploding-kittens.jpg,20.83,18.75,https://www.agorajeux.com/fr/jeux-d-ambiance/16357-exploding-kittens.html,,,,,,,,
Agora Jeux,Infiltraitres,infiltraitres,https://www.agorajeux.com/40039-home_default/infiltraitres.jpg,18.33,13.75,https://www.agorajeux.com/fr/jeux-cooperatifs/16336-infiltraitres.html,2,5,30,20,30,10,https://cf.geekdo-images.com/poTZOHBjq83dzXYqICfJkw__original/img/c2PMyIoGCHBUZEALmzQP54ojHLk=/0x0/filters:format(png)/pic7558309.png,https://boardgamegeek.com/boardgame/353945/
Agora Jeux,Mega Jackpot,mega-jackpot,https://www.agorajeux.com/40033-home_default/mega-jackpot.jpg,10.83,8.66,https://www.agorajeux.com/fr/jeux-d-ambiance/16335-mega-jackpot.html,2,4,20,10,20,8,https://cf.geekdo-images.com/QIaZZWnendTkbBOTZmUE7A__original/img/KQSDvFzODUS6Fe1DPZCfMthttbU=/0x0/filters:format(jpeg)/pic8145507.jpg,https://boardgamegeek.com/boardgame/419262/
Agora Jeux,Evenfall,evenfall,https://www.agorajeux.com/39626-home_default/evenfall.jpg,45.83,36.67,https://www.agorajeux.com/fr/jeux-de-strategie/16262-evenfall.html,1,4,120,60,120,14,https://cf.geekdo-images.com/hEbikkJceop4K5OIVPOmSQ__original/img/oDLN2BjWHv7yPL309ZFHJ-oYXcs=/0x0/filters:format(jpeg)/pic7657810.jpg,https://boardgamegeek.com/boardgame/396989/
Agora Jeux,Neotopia,neotopia,https://www.agorajeux.com/39438-home_default/neotopia.jpg,33.33,25.00,https://www.agorajeux.com/fr/jeux-de-strategie/16216-neotopia.html,2,4,60,30,60,8,https://cf.geekdo-images.com/pEpom809V3pxF1ALj-LTlA__original/img/e-GTF2K0RzOJ5rehx11G-vjest4=/0x0/filters:format(png)/pic7530960.png,https://boardgamegeek.com/boardgame/360359/
Agora Jeux,Istanbul : Choose and Write,istanbul-choose-and-write,https://www.agorajeux.com/39433-home_default/istanbul-choose-and-write.jpg,24.17,21.59,https://www.agorajeux.com/fr/jeu-and-write/16214-istanbul-choose-and-write.html,,,,,,,,
Agora Jeux,Festi'Vibes,festi-vibes,https://www.agorajeux.com/39331-home_default/festi-vibes.jpg,12.50,8.75,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/16199-festi-vibes.html,,,,,,,,
Agora Jeux,Manhattan Project: War Machine,manhattan-project-war-machine,https://www.agorajeux.com/39141-home_default/manhattan-project-war-machine.jpg,33.33,30.00,https://www.agorajeux.com/fr/jeux-de-strategie/16161-manhattan-project-war-machine.html,1,4,60,30,60,12,https://cf.geekdo-images.com/vh2QwswDH21F64pHZx3o1w__original/img/ZSkqz_2w7deVDD8M1isppB7VuBw=/0x0/filters:format(jpeg)/pic7204805.jpg,https://boardgamegeek.com/boardgame/375573/
Agora Jeux,Quando,quando,https://www.agorajeux.com/38814-home_default/quando.jpg,12.50,7.50,https://www.agorajeux.com/fr/jeux-de-cartes/16102-quando.html,2,6,15,15,15,8,https://cf.geekdo-images.com/S472fxSCX9AjoXYz2nXD5w__original/img/ztDmkvA8qH9Rc-xtyiMndbhIgQc=/0x0/filters:format(jpeg)/pic7990808.jpg,https://boardgamegeek.com/boardgame/412927/
Agora Jeux,Finding Atlantis,finding-atlantis,https://www.agorajeux.com/38519-home_default/finding-atlantis.jpg,25.00,15.00,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/16049-finding-atlantis.html,1,4,100,40,100,13,https://cf.geekdo-images.com/swrqKyAk-P30fmpzEAEiBg__original/img/7vdmzrBRYq4Hy_T1Ol1qW8vcTsI=/0x0/filters:format(jpeg)/pic7794234.jpg,https://boardgamegeek.com/boardgame/363699/
Agora Jeux,Chocomino,chocomino,https://www.agorajeux.com/38512-home_default/chocomino.jpg,12.49,7.49,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/16048-chocomino.html,,,,,,,,
Agora Jeux,Aqua,aqua,https://www.agorajeux.com/38294-home_default/aqua.jpg,29.74,26.67,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/16012-aqua.html,2,2,20,15,20,10,https://cf.geekdo-images.com/1oStsaYC0c0thggLoQ6dCQ__original/img/6D1fQtYnZFRFlpVu3IL8tekpRfM=/0x0/filters:format(jpeg)/pic7962292.jpg,https://boardgamegeek.com/boardgame/405924/
Agora Jeux,Feralis : En Terres Obscures - jeu de base,feralis-en-terres-obscures-jeu-de-base,https://www.agorajeux.com/38254-home_default/feralis-en-terres-obscures-jeu-de-base.jpg,62.50,46.88,https://www.agorajeux.com/fr/jeux-de-strategie/16007-feralis-en-terres-obscures-jeu-de-base.html,,,,,,,,
Agora Jeux,Tanuki,tanuki,https://www.agorajeux.com/38239-home_default/tanuki.jpg,15.00,10.50,https://www.agorajeux.com/fr/jeux-de-cartes/16004-tanuki.html,3,6,20,20,20,8,https://cf.geekdo-images.com/9zRKVS6QoUg5cEk6GZH3iA__original/img/pmQkhAihu-OxC0JJZNzdKqo6efY=/0x0/filters:format(jpeg)/pic7840895.jpg,https://boardgamegeek.com/boardgame/375923/
Agora Jeux,Le Monde de Reterra,le-monde-de-reterra,https://www.agorajeux.com/38167-home_default/le-monde-de-reterra.jpg,33.25,29.92,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/15990-le-monde-de-reterra.html,2,4,35,35,35,10,https://cf.geekdo-images.com/PqNZhhwOlNmCZjWcYfDkCQ__original/img/K0BXsIC3onylnu8cIr14dLS6Ma8=/0x0/filters:format(jpeg)/pic8101744.jpg,https://boardgamegeek.com/boardgame/415513/
Agora Jeux,Gold West,gold-west,https://www.agorajeux.com/38004-home_default/gold-west.jpg,54.17,37.92,https://www.agorajeux.com/fr/jeux-de-strategie/15962-gold-west.html,,,,,,,,
Agora Jeux,Unmatched Aventures,unmatched-aventures,https://www.agorajeux.com/37641-home_default/unmatched-aventures.jpg,45.83,27.50,https://www.agorajeux.com/fr/jeux-cooperatifs/15882-unmatched-aventures.html,1,4,60,20,60,9,https://cf.geekdo-images.com/pDiHT-n1xpW71Ck_wiR8_g__original/img/pho_viNg1Jk28LoXbMkTTvVHOIw=/0x0/filters:format(png)/pic7375477.png,https://boardgamegeek.com/boardgame/381297/
Agora Jeux,Disney Lorcana : Portfolio A5 La Reine,disney-lorcana-portfolio-a5-la-reine,https://www.agorajeux.com/37253-home_default/disney-lorcana-portfolio-a5-la-reine.jpg,16.66,12.49,https://www.agorajeux.com/fr/lorcana/15810-disney-lorcana-portfolio-a5-la-reine.html,,,,,,,,
Agora Jeux,Sire Sire !,sire-sire,https://www.agorajeux.com/36633-home_default/sire-sire.jpg,12.50,7.50,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/15709-sire-sire.html,2,4,20,20,20,8,https://cf.geekdo-images.com/cUrUBUc8Z82vcRGY_ZcgKw__original/img/U0a60zQys5U4LjoEEiXMf54zwlc=/0x0/filters:format(png)/pic7756526.png,https://boardgamegeek.com/boardgame/402208/
Agora Jeux,One Piece : Special Goods Set Ace/Sabo/Luffy,one-piece-special-goods-set-ace-sabo-luffy,https://www.agorajeux.com/36574-home_default/one-piece-special-goods-set-acesaboluffy.jpg,49.92,29.95,https://www.agorajeux.com/fr/one-piece-card-game/15699-one-piece-special-goods-set-acesaboluffy.html,,,,,,,,
Agora Jeux,One Piece Premium Card Collection RED,one-piece-premium-card-collection-red,https://www.agorajeux.com/36572-home_default/one-piece-premium-card-collection-red.jpg,35.00,26.25,https://www.agorajeux.com/fr/one-piece-card-game/15698-one-piece-premium-card-collection-red.html,,,,,,,,
Agora Jeux,Quickity Pickity,quickity-pickity,https://www.agorajeux.com/36367-home_default/quickity-pickity.jpg,18.25,13.69,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/15663-quickity-pickity.html,2,5,20,20,20,6,https://cf.geekdo-images.com/AMr6VYC1RSCWRp_3lq1tvw__original/img/eAJmz_C4lerXTgYmgdeQC7MpiIU=/0x0/filters:format(png)/pic7127080.png,https://boardgamegeek.com/boardgame/372433/
Agora Jeux,Maple Valley,maple-valley,https://www.agorajeux.com/36354-home_default/maple-valley.jpg,41.67,25.00,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/15660-maple-valley.html,1,5,75,45,75,8,https://cf.geekdo-images.com/DPzvzMp_wW5jl-340kRfUg__original/img/DqIqvDLDrskSEqubJVOKnz-ECnc=/0x0/filters:format(png)/pic6837649.png,https://boardgamegeek.com/boardgame/361958/
Agora Jeux,Goldblivion,goldblivion,https://www.agorajeux.com/36196-home_default/goldblivion.jpg,26.67,22.67,https://www.agorajeux.com/fr/jeux-de-strategie/15626-goldblivion.html,1,4,80,20,80,12,https://cf.geekdo-images.com/BcLccvDQ8zj0SadhxwIlNg__original/img/-YP3KTgd2hWIAF2JLS9QMrW8B_I=/0x0/filters:format(png)/pic7463966.png,https://boardgamegeek.com/boardgame/357071/
Agora Jeux,The Two Heirs,the-two-heirs,https://www.agorajeux.com/36185-home_default/the-two-heirs.jpg,27.00,24.08,https://www.agorajeux.com/fr/jeux-a-deux/15624-the-two-heirs.html,,,,,,,,
Agora Jeux,J'y crois pas : Supplément Salade,j-y-crois-pas-supplement-salade,https://www.agorajeux.com/35911-home_default/j-y-crois-pas-supplement-salade.jpg,7.50,3.75,https://www.agorajeux.com/fr/jeux-gigamic/15579-j-y-crois-pas-supplement-salade.html,,,,,,,,
Agora Jeux,L'Incal infini,l-incal-infini,https://www.agorajeux.com/35788-home_default/l-incal-infini.jpg,24.92,22.42,https://www.agorajeux.com/fr/jeux-cooperatifs/15557-l-incal-infini.html,,,,,,,,
Agora Jeux,Disney Sorcerer's Arena : Alliances Epiques,disney-sorcerer-s-arena-alliances-epiques,https://www.agorajeux.com/35742-home_default/disney-sorcerer-s-arena-alliances-epiques.jpg,42.50,27.63,https://www.agorajeux.com/fr/jeux-de-strategie/15543-disney-sorcerer-s-arena-alliances-epiques.html,,,,,,,,
Agora Jeux,Empire's End,empire-s-end,https://www.agorajeux.com/35232-home_default/empire-s-end.jpg,33.33,29.91,https://www.agorajeux.com/fr/jeux-de-strategie/15454-empire-s-end.html,,,,,,,,
Agora Jeux,Des souvenirs plein le ciel,des-souvenirs-plein-le-ciel,https://www.agorajeux.com/35168-home_default/des-souvenirs-plein-le-ciel.jpg,18.69,13.08,https://www.agorajeux.com/fr/jeux-de-societe-pour-enfants/15445-des-souvenirs-plein-le-ciel.html,2,4,20,20,20,5,https://cf.geekdo-images.com/qSlSYzcs8181lrxu0YzmKQ__original/img/OgTc6i9dQJrOOIZpIfgY9dSbWk4=/0x0/filters:format(jpeg)/pic8225486.jpg,https://boardgamegeek.com/boardgame/421103/
Agora Jeux,Sidequest : 7th Sea,sidequest-7th-sea,https://www.agorajeux.com/35026-home_default/sidequest-7th-sea.jpg,13.33,5.33,https://www.agorajeux.com/fr/escape-games/15417-sidequest-7th-sea.html,,,,,,,,
Agora Jeux,Spirit,spirit,https://www.agorajeux.com/34961-home_default/spirit.jpg,29.17,23.33,https://www.agorajeux.com/fr/jeux-d-ambiance/15405-spirit.html,3,6,45,45,45,10,https://cf.geekdo-images.com/BxAr0_XGUWYriYsi9rgKyQ__original/img/DQ1FnxoW26zVdv0BbpBzp-Y70Y4=/0x0/filters:format(jpeg)/pic438402.jpg,https://boardgamegeek.com/boardgame/2021/
Agora Jeux,Benevolent,benevolent,https://www.agorajeux.com/34911-home_default/benevolent.jpg,29.17,24.92,https://www.agorajeux.com/fr/jeux-de-strategie/15394-benevolent.html,2,4,30,20,30,10,https://cf.geekdo-images.com/FVaSQcYdscj0AFOH3GHbRw__original/img/Xre6Few3AC4RqSS6Pb5gsUjiTpQ=/0x0/filters:format(jpeg)/pic7072428.jpg,https://boardgamegeek.com/boardgame/370835/
Agora Jeux,Marvel Crisis Protocol - Outils de Mesure,marvel-crisis-protocol-outils-de-mesure,https://www.agorajeux.com/34854-home_default/marvel-crisis-protocol-outils-de-mesure.jpg,17.00,10.20,https://www.agorajeux.com/fr/marvel-crisis-protocol/15382-marvel-crisis-protocol-outils-de-mesure.html,,,,,,,,
Agora Jeux,Almost Innocent,almost-innocent,https://www.agorajeux.com/34643-home_default/almost-innocent.jpg,28.33,24.91,https://www.agorajeux.com/fr/jeux-cooperatifs/15326-almost-innocent.html,2,5,45,30,45,12,https://cf.geekdo-images.com/EK8WRgPhJ4FZXTQBbH9G0Q__original/img/mV_Ey7Zd14I8T2_0QBIc_UUUwYE=/0x0/filters:format(jpeg)/pic7814109.jpg,https://boardgamegeek.com/boardgame/359838/
Agora Jeux,Come Together,come-together,https://www.agorajeux.com/34629-home_default/come-together.jpg,54.17,40.63,https://www.agorajeux.com/fr/jeux-de-strategie/15323-come-together.html,2,4,0,0,0,18,https://cf.geekdo-images.com/Otbr3O82evybinRvss-XYg__original/img/IB_6mNhZWEqu2J9Jg9phLgB1Lik=/0x0/filters:format(png)/pic3678370.png,https://boardgamegeek.com/boardgame/232344/
Agora Jeux,RIP,rip,https://www.agorajeux.com/34544-home_default/rip.jpg,11.25,9.00,https://www.agorajeux.com/fr/jeux-de-cartes/15306-rip.html,,,,,,,,
Agora Jeux,Spellbook,spellbook,https://www.agorajeux.com/34535-home_default/spellbook.jpg,29.74,17.84,https://www.agorajeux.com/fr/jeux-de-strategie/15303-spellbook.html,2,2,45,15,45,12,,https://boardgamegeek.com/boardgame/375690/
Agora Jeux,Exploding Kittens : Bien Vs Mal,exploding-kittens-bien-vs-mal,https://www.agorajeux.com/34521-home_default/exploding-kittens-bien-vs-mal.jpg,18.75,11.25,https://www.agorajeux.com/fr/jeux-d-ambiance/15301-exploding-kittens-bien-vs-mal.html,,,,,,,,
Agora Jeux,The Mind - Le Devin,the-mind-le-devin,https://www.agorajeux.com/34382-home_default/the-mind-le-devin.jpg,15.00,13.25,https://www.agorajeux.com/fr/jeux-de-cartes/15279-the-mind-le-devin.html,2,4,20,20,20,8,https://cf.geekdo-images.com/KuUSKJDwy01HZfTdJTUqpg__original/img/AyoGntWaeE2MobstLCTW2HgeGr4=/0x0/filters:format(png)/pic7296951.png,https://boardgamegeek.com/boardgame/378851/
Agora Jeux,Triggs,triggs,https://www.agorajeux.com/34377-home_default/triggs.jpg,13.33,8.00,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/15278-triggs.html,2,4,20,20,20,8,https://cf.geekdo-images.com/2AucZmj4iHr33fSSZuAXCw__original/img/EXQkHv3jNkCJ5sTYmb65nr8ptTM=/0x0/filters:format(jpeg)/pic7088080.jpg,https://boardgamegeek.com/boardgame/370566/
Agora Jeux,Nautilus Island,nautilus-island,https://www.agorajeux.com/34104-home_default/nautilus-island.jpg,20.83,8.33,https://www.agorajeux.com/fr/jeux-gigamic/15230-nautilus-island.html,2,4,30,20,30,8,https://cf.geekdo-images.com/AXAlqZbYaAk7bBS8pNdAVg__original/img/61w0umy9bb9uOzjQOx5MiKjx6F0=/0x0/filters:format(png)/pic7480436.png,https://boardgamegeek.com/boardgame/378568/
Agora Jeux,Decktective - Les Secrets du Désert,decktective-les-secrets-du-desert,https://www.agorajeux.com/34089-home_default/decktective-les-secrets-du-desert.jpg,12.23,8.56,https://www.agorajeux.com/fr/jeux-d-enquetes/15228-decktective-les-secrets-du-desert.html,1,6,60,60,60,12,https://cf.geekdo-images.com/0spUAituLB8n8n3Y5CMWGg__original/img/Yz0hcA-ulS1P4exR2Od7nZUEp7I=/0x0/filters:format(png)/pic7427730.png,https://boardgamegeek.com/boardgame/383139/
Agora Jeux,Pyramido,pyramido,https://www.agorajeux.com/33960-home_default/pyramido.jpg,29.16,26.24,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/15197-pyramido.html,2,4,20,20,20,8,https://cf.geekdo-images.com/c220j2dbtgHn77Gf1wa1BA__original/img/CB0pMsHDks31AHvqs92O6uHZKXg=/0x0/filters:format(png)/pic5784945.png,https://boardgamegeek.com/boardgame/7777/
Agora Jeux,Skoventyr,skoventyr,https://www.agorajeux.com/33202-home_default/skoventyr.jpg,18.75,15.00,https://www.agorajeux.com/fr/jeux-cooperatifs/15034-skoventyr.html,1,4,30,15,30,10,https://cf.geekdo-images.com/MmioTBYGXbqsnh1RiZWcuw__original/img/asu6YYn_cOEerX-mfs4ghkuaIdc=/0x0/filters:format(jpeg)/pic7657964.jpg,https://boardgamegeek.com/boardgame/366322/
Agora Jeux,Yucatan,yucatan,https://www.agorajeux.com/33065-home_default/yucatan.jpg,75.83,68.25,https://www.agorajeux.com/fr/jeux-de-strategie/15004-yucatan.html,2,4,40,40,40,0,https://cf.geekdo-images.com/d_Avmw-LUOfaMDjHoYO1vQ__original/img/mhHsKFSsuruIeLHEGVS9bFU0wGk=/0x0/filters:format(jpeg)/pic8251194.jpg,https://boardgamegeek.com/boardgame/90846/
Agora Jeux,Marvel D.A.G.G.E.R + pack de dés offert,marvel-d-a-g-g-e-r-pack-de-des-offert,https://www.agorajeux.com/32921-home_default/marvel-dagger.jpg,75.00,37.50,https://www.agorajeux.com/fr/jeux-cooperatifs/14979-marvel-dagger.html,,,,,,,,
Agora Jeux,Alveola - la cité des abeilles,alveola-la-cite-des-abeilles,https://www.agorajeux.com/32837-home_default/alveola-la-cite-des-abeilles.jpg,24.92,19.92,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/14965-alveola-la-cite-des-abeilles.html,2,4,35,15,35,8,https://cf.geekdo-images.com/WQhdgEeiFZOR1b4j14obzg__original/img/-k7jJu0zqybB2PvDl5q1GaEQ7kY=/0x0/filters:format(png)/pic7293334.png,https://boardgamegeek.com/boardgame/378204/
Agora Jeux,The Artemis Odyssey,the-artemis-odyssey,https://www.agorajeux.com/32800-home_default/the-artemis-odyssey.jpg,37.50,28.13,https://www.agorajeux.com/fr/jeux-de-strategie/14954-the-artemis-odyssey.html,1,5,90,60,90,13,https://cf.geekdo-images.com/9CNbJEF_9hz_8jatgV-bag__original/img/3AknBxy5u8D-T2fRKBJ40Hz0sMA=/0x0/filters:format(jpeg)/pic6211069.jpg,https://boardgamegeek.com/boardgame/329128/
Agora Jeux,Blocs en fête,blocs-en-fete,https://www.agorajeux.com/32775-home_default/blocs-en-fete.jpg,16.67,6.67,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/14950-blocs-en-fete.html,,,,,,,,
Agora Jeux,Grail Cup,grail-cup,https://www.agorajeux.com/32667-home_default/grail-cup.jpg,18.33,14.67,https://www.agorajeux.com/fr/jeux-de-cartes/14936-grail-cup.html,3,8,30,30,30,10,https://cf.geekdo-images.com/KZ5lNL5jC1ayG32qr5z5og__original/img/6w5x_C2NK35FEqejCkABJtW2pxo=/0x0/filters:format(jpeg)/pic7457878.jpg,https://boardgamegeek.com/boardgame/380132/
Agora Jeux,Souviens Toi...,souviens-toi,https://www.agorajeux.com/32664-home_default/souviens-toi.jpg,25.00,12.50,https://www.agorajeux.com/fr/jeu-and-write/14935-souviens-toi.html,2,4,30,30,30,10,https://cf.geekdo-images.com/G6nCghq_RVkNuoVQM_2sEQ__original/img/s58TXu8o8I8ANYmKxWrg-3Z4aMU=/0x0/filters:format(png)/pic5051879.png,https://boardgamegeek.com/boardgame/294230/
Agora Jeux,Star Wars - Shatterpoint - outils de mesure,star-wars-shatterpoint-outils-de-mesure,https://www.agorajeux.com/32410-home_default/star-wars-shatterpoint-outils-de-mesure.jpg,12.50,7.50,https://www.agorajeux.com/fr/star-wars-shatterpoint/14885-star-wars-shatterpoint-outils-de-mesure.html,,,,,,,,
Agora Jeux,Pacte avec le Diable,pacte-avec-le-diable,https://www.agorajeux.com/32171-home_default/pacte-avec-le-diable.jpg,58.33,29.17,https://www.agorajeux.com/fr/jeux-de-strategie/14847-pacte-avec-le-diable.html,4,4,150,120,150,14,https://cf.geekdo-images.com/DNZyEyGSihEgliX9fZ2Beg__original/img/A-sQYa16LLPwNXCseL_OZqH9XTo=/0x0/filters:format(jpeg)/pic6972703.jpg,https://boardgamegeek.com/boardgame/367379/
Agora Jeux,Memoria Bluff,memoria-bluff,https://www.agorajeux.com/31896-home_default/memoria-bluff.jpg,16.67,8.34,https://www.agorajeux.com/fr/jeux-d-ambiance/14791-memoria-bluff.html,2,8,40,10,40,6,https://cf.geekdo-images.com/z0vNw0TJqeFp6xYWIWpUsQ__original/img/XYvS8kjOolyJwUgSSvZyu5wnEqU=/0x0/filters:format(jpeg)/pic7552836.jpg,https://boardgamegeek.com/boardgame/366630/
